detector,modality,call_id,slice,scenario,label,transcript,score,pred,outcome,T,I,F,E,XM,V,cold,warmth,n_words,density,p1,band,decision
MiLTL-Dual(naive-fusion text+wave),multimodal,fssaud_36458_asr,hard-harm-asr,,1,여보세요. 네. 돈 한당한 적은 없습니까? 네. 그럼 혹시 지난 2014년에 카드사유출장 그건 아십니까? 네. 그때 뭐니께서 유출이 되셨습니까? 확인하신 것 같습니까? 네. 혹시 본인 앞으로는 따로 연락이 오거나 그런 적은 없으시고요? 네. 그럼 제가 이렇게 연락을 해서 드면요. 일단 그들에게 대가성을 받고 대포통장을 판매하신 건지 아니면 개인 정보가 냉리된 걸 확인 잘 연락을 드리는 거고요. 네. 네. 이번 사건을 금 20분만 아니라 지금 전국적으로 200여 명이 열려가 됐고요. 금 은행 친구들도 열려가 됐습니다. 네. 현재 본인 통장으로 지 많은 분들이 피해를 보셨고 피해를 보신 분들은 고소업을 한 상태입니다. 아. 현재 조사 중이었고요. 네. 아직까지 피해자인지 확인 방법 없습니다. 피해자의 심의 피해자 입증을 받으셔야 되고요. 네. 네. 일단은 제가 지 지방에 계시거나 검찰총으 출석을 못할 대비해서 이렇게 요새 전선을 연락을 드리는 거고요. 네. 네. 일단 조사방법은 두 가지가 있습니다. 첫 번째 방법은 역치상들어지면 되는 거고 두 번째 방법은 본인들도 직접 검찰총으로 출석을 겁니다. 네. 네. 본인께서는 어떻게 하시겠습니까? 그러셨죠? 있고요. 네. 본인들도 직접 검찰으로 출석을 됩니다. 아. 찰총 어디 검총 가면 되는 거죠? 네. 서울 검찰총이. 검총이요? 그럼 검찰 출석하겠습니다. 네. 알겠습니다. 검은을 보내드릴 테니까 치킨 날짜배로 출석하시면 되겠습니다. 아시겠죠? 네. 알겠습니다. 저기요 여보세요? 네. 그럼 검은을 아. 검은을 출석하시면 되죠. 아시겠죠? 전화주신 분 뒷책이랑 서명 알려주세요. 이민호 수사관이에. 이민호 수사관. 수사관이시고요 네. 네. 찰총이요? 일단 확인하시고 준비되겠습니다. 알겠습니다. 네.,557290682.2204,1,TP,0,0,0,0,0,0,0,0,210,4.29,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,emotion_dialog_03959,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],23189.7552,1,FP,0,0,0,0,0,0,0,0,299,1.67,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,emotion_dialog_01246,hard-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],15.5558,1,FP,0,0,0,0,0,0,0,0,347,1.73,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,fssaud_36531,easy-harm,,1,지하철 전문 배송 업체고요. 그리고 물원 자체는 무거운 게 아니고 법원에 대한 공탁소류 그동안 산 자동차 맵에 맵소류 대리의 견격성 견정 내역수 이런 거 있죠. 서류 배송은 힘든 거 없으시고 일단은 당유를 바로 바로 지금을 해드리고 한 건당 마 로션원이에요. 생각도 일자라시면 제1점에 예단 예암을 같은 거 배송건도 있어요. 그런 거는 처음 모시는 분을 바로 드리는 게 아니고 일 좀 좀 빨리 빨리 잘 해주시면 예단 예암을 같은 게 어느 정도 당근한 거 좀 세요. 이만 로션은 시가고 그런 거는 제가 맨날을 따로 보고요. 그리고 각 출근마다 제 쪽 직원분들은 나와 있어요. 아. 그런 분한테 당겨주시면 그 직원분들이 애들들만 법원에 대한 공탁소류는 직접도 법원까지 갈 수고하시는 거고 출천 중간에 이동하시면 계속 많이 해주시면 되는 거예요. 아. 그러니까 예를 들어서 제가 뭐 그러면 정말 높은 여기서 누군가 바로 심평약까지 하라고 하거든요. 예. 심평약 안에는 그 집 담당실 건 분이라고 예. 예. 각 출근마다 나와 있어요. 그렇다지만 되는 줄 심 되는 거고요. 예를 들어서 그런 건 어떻게 하는 건 그렇게 사회가 예. 예. 예. 예. 예. 예. 예를 들어서 아홉심 안에서 제가 두십 가지예요. 네. 출근으로 일으하시면 아홉심 안까지 자태에서 각각 지하철 여운 하시면 제가 전화상으로 일거리를 드리는데 본인의 오늘 나온 인상상의 예를 들면 청바지에 검은색 티 입으셨다. 입원 출근 나와 계세요. 입원 출근 나와 계실 거 아니에요. 아. 장착이 말씀해드리고 7번 물리에서 나오셨어요. 하긴 후에 소류 하긴 하고 그 자는 건 내 주시고 이렇게 안 해.,15.5558,1,TP,0,0,0,0,0,0,0,0,225,4.0,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,synth_hb_82,synth-hard-benign,보험,0,아 네 그 부분은 이해했어요 네 보험 상담 도와드리는 상담원입니다 아 예 시간 괜찮아요 천천히 검토하시고 결정하셔도 돼요 아 예 반갑습니다 아 예 반갑습니다 예 계속 얘기하셔도 돼요 수수료 없이 진행되는 상품이라 부담 없으세요 명의 확인만 해주시면 보험금 처리 도와드려요 예 계속 얘기하셔도 돼요 음 그러네요 음 그러네요 예예 듣고 있어요 아 네 그 부분은 이해했어요 아 그런 일이 있으셨구나 네 맞아요 음 그러네요 네 맞아요 음 그러네요 예 계속 얘기하셔도 돼요 예 계속 얘기하셔도 돼요 그렇게 하는 게 좋겠네요 아 예 반갑습니다 그러셨어요 잠시만요 음 그러네요 아 그렇죠 아 그렇죠 그러셨어요 아 예 반갑습니다 잠시만요 예 한번 볼게요 네 맞아요 그러시군요 아 그런 일이 있으셨구나 예 계속 얘기하셔도 돼요 잠시만요 아 예 시간 괜찮아요 아 그렇죠 네 맞아요 그러셨어요 네 괜찮아요 아 그렇죠 아 네 그 부분은 이해했어요 네 여보세요 아 그렇죠 네 맞아요 아 네 그 부분은 이해했어요 아 네 그 부분은 이해했어요 예 계속 얘기하셔도 돼요 음 그러네요 아 네 그 부분은 이해했어요 천천히 얘기해 주셔도 돼요 예 한번 볼게요 천천히 얘기해 주셔도 돼요 네 괜찮아요 그럼요 당연하죠 그러셨어요 아 예 알겠어요 아 네 그 부분은 이해했어요 잠시만요 저도 그렇게 생각했어요 아 예 알겠어요 저도 그렇게 생각했어요 음 그러네요 아 예 시간 괜찮아요 천천히 얘기해 주셔도 돼요 예예 듣고 있어요 예 계속 얘기하셔도 돼요 아 예 반갑습니다 네 괜찮아요 그렇게 하는 게 좋겠네요 네 괜찮아요 잠시만요 예 계속 얘기하셔도 돼요,464405173.7637,1,FP,0,0,0,0,0,0,0,0,223,0.9,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,synth_hb_132,synth-hard-benign,통신,0,결정은 편하실 때 하셔도 됩니다 명의 변경은 인증 한 번이면 처리돼요 네 여보세요 제가 자세히 설명드릴 테니 편하게 들으세요 아 네 그 부분은 이해했어요 네 괜찮아요 예 계속 얘기하셔도 돼요 네 괜찮아요 수수료 부담 없는 요금제로 안내해 드릴게요 네 맞아요 그렇게 하는 게 좋겠네요 잠시만요 아 예 반갑습니다 네 맞아요 천천히 얘기해 주셔도 돼요 아 그렇죠 그러시군요 천천히 얘기해 주셔도 돼요 그럼요 당연하죠 아 네 그 부분은 이해했어요 예 한번 볼게요 아 네 그 부분은 이해했어요 아 예 알겠어요 잠시만요 아 그렇죠 네 여보세요 그러시군요 예 한번 볼게요 아 그렇죠 아 네 그 부분은 이해했어요 그럼요 당연하죠 네 여보세요 네 괜찮아요 천천히 얘기해 주셔도 돼요 잠시만요 아 예 반갑습니다 예예 듣고 있어요 예 한번 볼게요 아 예 시간 괜찮아요 그렇게 하는 게 좋겠네요 네 맞아요 네 맞아요 예예 듣고 있어요 아 예 시간 괜찮아요 그러셨어요 그럼요 당연하죠 아 그런 일이 있으셨구나 네 여보세요 아 그런 일이 있으셨구나 예예 듣고 있어요 그렇게 하는 게 좋겠네요 아 예 반갑습니다 천천히 얘기해 주셔도 돼요 네 맞아요 잠시만요 아 네 그 부분은 이해했어요 예 한번 볼게요 예 한번 볼게요 그러셨어요 예 한번 볼게요 잠시만요 네 맞아요 예 계속 얘기하셔도 돼요 네 여보세요 네 괜찮아요 그럼요 당연하죠 예예 듣고 있어요 예 계속 얘기하셔도 돼요 그러셨어요 그럼요 당연하죠 네 여보세요 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요 아 예 반갑습니다 예예 듣고 있어요 그러셨어요 아 예 반갑습니다 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 예 한번 볼게요 아 그런 일이 있으셨구나 예 계속 얘기하셔도 돼요 그러시군요 아 그런 일이 있으셨구나 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 잠시만요 잠시만요 예 계속 얘기하셔도 돼요 잠시만요 그럼요 당연하죠 예 한번 볼게요 아 예 시간 괜찮아요 음 그러네요 그러시군요 아 그런 일이 있으셨구나 네 괜찮아요 잠시만요 아 예 시간 괜찮아요 그러셨어요 네 맞아요,313361077.9152,1,FP,0,0,0,0,0,0,0,0,288,1.04,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,emotion_dialog_00589,hard-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],172371409.8285,1,FP,0,0,0,0,0,0,0,0,274,1.82,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,synth_hb_102,synth-hard-benign,은행,0,그렇게 하는 게 좋겠네요 편하실 때 천천히 알아보셔도 괜찮아요 아 예 시간 괜찮아요 예예 듣고 있어요 예 한번 볼게요 계좌 이체 한도는 원하시는 대로 조정 가능하세요 이체 수수료는 이 통장이면 면제되세요 예예 듣고 있어요 궁금하신 거 있으면 언제든 물어보세요 그러셨어요 네 괜찮아요 그러셨어요 그럼요 당연하죠 그러시군요 그렇게 하는 게 좋겠네요 네 맞아요 그렇게 하는 게 좋겠네요 음 그러네요 아 네 그 부분은 이해했어요 아 예 알겠어요 아 그런 일이 있으셨구나 아 예 알겠어요 음 그러네요 네 괜찮아요 잠시만요 잠시만요 아 예 알겠어요 네 괜찮아요 그러시군요 예 계속 얘기하셔도 돼요 그러시군요 아 그렇죠 아 그렇죠 그러셨어요 예예 듣고 있어요 아 예 알겠어요 예 계속 얘기하셔도 돼요 음 그러네요 저도 그렇게 생각했어요 아 그런 일이 있으셨구나 저도 그렇게 생각했어요 아 예 알겠어요 그러셨어요 아 그렇죠 천천히 얘기해 주셔도 돼요 잠시만요 아 그런 일이 있으셨구나 아 그렇죠 저도 그렇게 생각했어요 저도 그렇게 생각했어요 음 그러네요 아 그런 일이 있으셨구나 잠시만요 음 그러네요 그러셨어요 아 예 시간 괜찮아요 저도 그렇게 생각했어요 아 예 반갑습니다 네 여보세요 아 예 시간 괜찮아요 그러시군요 예예 듣고 있어요 잠시만요 그러시군요 그럼요 당연하죠 예 한번 볼게요 예 한번 볼게요 네 괜찮아요 아 예 알겠어요 아 그런 일이 있으셨구나 네 괜찮아요 예예 듣고 있어요 아 예 알겠어요 예 한번 볼게요 네 괜찮아요 그러셨어요 예 계속 얘기하셔도 돼요,15.5558,0,TN,0,0,0,0,0,0,0,0,207,2.42,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,synth_hb_61,synth-hard-benign,배송,0,잠시만요 부재중이시면 경비실에 맡겨 드릴까요 그러시군요 아 그렇죠 고객님 택배 배송 안내 도와드리는 상담원입니다 재배송은 원하시는 날짜로 잡아드릴 수 있어요 저도 그렇게 생각했어요 네 괜찮아요 아 네 그 부분은 이해했어요 급하게 안 하셔도 되니 편하실 때 확인하세요 아 그런 일이 있으셨구나 아 예 시간 괜찮아요 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 그러시군요 저도 그렇게 생각했어요 아 그런 일이 있으셨구나 저도 그렇게 생각했어요 예 한번 볼게요 저도 그렇게 생각했어요 그럼요 당연하죠 예 한번 볼게요 아 예 반갑습니다 아 그런 일이 있으셨구나 네 맞아요 아 예 알겠어요 그렇게 하는 게 좋겠네요 아 그런 일이 있으셨구나 천천히 얘기해 주셔도 돼요 아 예 알겠어요 아 예 시간 괜찮아요 음 그러네요 아 그렇죠 네 맞아요 그러셨어요 아 네 그 부분은 이해했어요 아 예 반갑습니다 아 예 시간 괜찮아요 아 예 반갑습니다 네 여보세요 아 네 그 부분은 이해했어요 천천히 얘기해 주셔도 돼요 예예 듣고 있어요 천천히 얘기해 주셔도 돼요 아 그렇죠 그러셨어요 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 천천히 얘기해 주셔도 돼요 아 그렇죠 아 그런 일이 있으셨구나 네 맞아요 저도 그렇게 생각했어요 그러셨어요 천천히 얘기해 주셔도 돼요 네 여보세요 그렇게 하는 게 좋겠네요 네 여보세요 아 그런 일이 있으셨구나 네 괜찮아요 잠시만요 예 한번 볼게요 아 예 시간 괜찮아요 예예 듣고 있어요 음 그러네요 네 괜찮아요 아 예 알겠어요 아 그런 일이 있으셨구나 그럼요 당연하죠 그렇게 하는 게 좋겠네요 아 그렇죠 저도 그렇게 생각했어요 예 한번 볼게요 아 예 반갑습니다 예 한번 볼게요 아 그런 일이 있으셨구나 예 계속 얘기하셔도 돼요 아 예 반갑습니다 그렇게 하는 게 좋겠네요 아 예 반갑습니다 아 예 시간 괜찮아요 예 한번 볼게요 저도 그렇게 생각했어요 그러셨어요 예 한번 볼게요 네 여보세요 천천히 얘기해 주셔도 돼요 아 예 알겠어요 그러셨어요 그러셨어요 아 그렇죠 아 예 알겠어요 아 예 반갑습니다 아 그런 일이 있으셨구나 네 괜찮아요 예 계속 얘기하셔도 돼요,574011559.5164,1,FP,0,0,0,0,0,0,0,0,294,0.34,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,emotion_dialog_00039,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],15.5558,1,FP,0,0,0,0,0,0,0,0,281,0.71,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,synth_hb_119,synth-hard-benign,은행,0,계좌 이체 한도는 원하시는 대로 조정 가능하세요 이체 수수료는 이 통장이면 면제되세요 궁금하신 거 있으면 언제든 물어보세요 네 여보세요 본인 인증만 한 번 하시면 바로 처리돼요 아 네 그 부분은 이해했어요 그러시군요 잠시만요 네 괜찮아요 아 예 시간 괜찮아요 네 맞아요 아 그런 일이 있으셨구나 아 그런 일이 있으셨구나 아 예 반갑습니다 네 맞아요 잠시만요 잠시만요 네 여보세요 아 그렇죠 아 네 그 부분은 이해했어요 천천히 얘기해 주셔도 돼요 네 괜찮아요 아 예 알겠어요 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요 천천히 얘기해 주셔도 돼요 예 한번 볼게요 천천히 얘기해 주셔도 돼요 그럼요 당연하죠 네 여보세요 아 네 그 부분은 이해했어요 네 여보세요 아 예 시간 괜찮아요 아 예 반갑습니다 아 그런 일이 있으셨구나 그러시군요 그렇게 하는 게 좋겠네요 예 계속 얘기하셔도 돼요 음 그러네요 저도 그렇게 생각했어요 아 예 반갑습니다 네 여보세요 그럼요 당연하죠 네 괜찮아요 네 맞아요 천천히 얘기해 주셔도 돼요 천천히 얘기해 주셔도 돼요 그렇게 하는 게 좋겠네요 아 그렇죠 네 맞아요 아 예 시간 괜찮아요 아 예 시간 괜찮아요 아 그렇죠 예 한번 볼게요 그렇게 하는 게 좋겠네요 그럼요 당연하죠 그러시군요 잠시만요 잠시만요 네 맞아요 천천히 얘기해 주셔도 돼요 음 그러네요 저도 그렇게 생각했어요 네 괜찮아요 그렇게 하는 게 좋겠네요 네 괜찮아요 천천히 얘기해 주셔도 돼요 예 계속 얘기하셔도 돼요 그러셨어요 예예 듣고 있어요 예 한번 볼게요 그렇게 하는 게 좋겠네요 네 여보세요 그러셨어요 천천히 얘기해 주셔도 돼요 예 계속 얘기하셔도 돼요 네 여보세요 아 그렇죠 그러시군요 아 예 알겠어요 천천히 얘기해 주셔도 돼요 네 여보세요 예 한번 볼게요 네 괜찮아요 아 그런 일이 있으셨구나 아 그런 일이 있으셨구나 저도 그렇게 생각했어요 예 한번 볼게요 예 계속 얘기하셔도 돼요 아 그런 일이 있으셨구나 그러셨어요 잠시만요 네 맞아요 아 그렇죠 아 예 시간 괜찮아요 아 그런 일이 있으셨구나 예예 듣고 있어요 아 네 그 부분은 이해했어요 예 계속 얘기하셔도 돼요 그럼요 당연하죠,578740582.4568,1,FP,0,0,0,0,0,0,0,0,300,2.33,,,
